UserID,ProblemID,Difficulty,Topic,Solved
41,1199,Easy,Greedy,1
41,1129,Easy,Graphs,1
41,1139,Hard,DP,1
41,1195,Medium,Trees,1
41,1030,Medium,Graphs,1
41,1091,Hard,Greedy,1
41,1144,Medium,Math,0
41,1123,Medium,Strings,0
41,1150,Medium,Math,0
41,1147,Easy,Trees,1
41,1107,Hard,DP,0
41,1137,Medium,Math,1
41,1074,Hard,DP,0
41,1109,Easy,Sorting,1
41,1004,Medium,Graphs,1
41,1134,Easy,Sorting,1
41,1028,Easy,Strings,1
41,1007,Easy,Arrays,1
41,1098,Easy,Greedy,1
41,1038,Easy,Greedy,1
41,1014,Hard,Strings,1
41,1015,Easy,Trees,1
41,1165,Hard,Arrays,1
41,1069,Easy,Greedy,1
41,1042,Easy,DP,1
41,1151,Easy,Sorting,1
41,1065,Medium,Arrays,0
41,1140,Easy,Graphs,1
41,1016,Easy,Strings,0
41,1183,Easy,Strings,1
41,1053,Medium,Arrays,0
41,1009,Easy,Math,1
41,1159,Hard,Greedy,0
41,1105,Easy,Sorting,1
41,1058,Easy,Arrays,0
41,1157,Medium,Arrays,0
41,1079,Medium,Sorting,0
41,1112,Easy,Arrays,0
41,1087,Medium,Math,0
42,1099,Medium,DP,0
42,1066,Medium,Sorting,0
42,1139,Hard,DP,0
42,1186,Easy,Trees,1
42,1073,Easy,Sorting,1
42,1007,Easy,Arrays,1
42,1133,Hard,Strings,0
42,1096,Easy,Strings,0
42,1132,Hard,Graphs,0
42,1131,Medium,DP,0
42,1115,Easy,Sorting,0
42,1125,Medium,Strings,1
42,1012,Medium,Strings,1
42,1076,Hard,Greedy,0
42,1167,Hard,Trees,1
42,1050,Hard,Trees,1
42,1083,Medium,Arrays,0
42,1192,Medium,Trees,0
42,1022,Medium,Graphs,0
42,1025,Hard,Graphs,1
42,1043,Easy,Math,1
42,1138,Hard,Graphs,0
42,1137,Medium,Math,0
42,1002,Medium,Greedy,1
42,1161,Easy,Trees,1
42,1017,Medium,Arrays,0
42,1054,Medium,Graphs,0
42,1172,Easy,Sorting,1
42,1162,Hard,DP,0
43,1180,Hard,Math,1
43,1019,Hard,Trees,0
43,1092,Easy,Trees,1
43,1129,Easy,Graphs,1
43,1028,Easy,Strings,1
43,1075,Easy,Trees,1
43,1176,Hard,Math,1
43,1078,Hard,Strings,0
43,1156,Medium,DP,0
43,1023,Easy,Greedy,1
43,1073,Easy,Sorting,1
43,1196,Medium,DP,0
43,1113,Medium,Arrays,1
43,1098,Easy,Greedy,1
43,1102,Medium,Graphs,1
43,1170,Easy,Arrays,1
43,1008,Medium,Trees,1
43,1122,Medium,Trees,1
43,1041,Easy,Sorting,1
43,1137,Medium,Math,1
44,1055,Medium,Math,1
44,1106,Medium,Trees,0
44,1166,Easy,Strings,0
44,1132,Hard,Graphs,0
44,1037,Hard,Trees,0
44,1042,Easy,DP,1
44,1048,Hard,Graphs,0
44,1057,Easy,Trees,1
44,1158,Easy,Arrays,1
44,1065,Medium,Arrays,0
44,1050,Hard,Trees,0
44,1030,Medium,Graphs,1
44,1047,Medium,Graphs,0
44,1172,Easy,Sorting,1
44,1146,Hard,Arrays,0
44,1014,Hard,Strings,1
44,1141,Medium,DP,1
44,1119,Medium,Greedy,1
44,1198,Medium,Arrays,0
44,1184,Medium,Graphs,1
44,1019,Hard,Trees,0
44,1075,Easy,Trees,1
44,1187,Easy,Greedy,1
44,1018,Medium,Graphs,0
44,1191,Medium,Math,0
44,1026,Easy,Sorting,1
44,1051,Medium,Trees,0
44,1149,Easy,DP,1
44,1125,Medium,Strings,0
44,1085,Easy,Arrays,1
44,1092,Easy,Trees,1
44,1033,Easy,Trees,0
44,1168,Hard,Greedy,0
44,1061,Medium,Graphs,1
44,1175,Easy,Math,1
44,1073,Easy,Sorting,1
44,1159,Hard,Greedy,0
44,1177,Easy,Trees,1
44,1190,Medium,Graphs,0
44,1082,Medium,Greedy,0
44,1178,Medium,Strings,0
44,1116,Medium,DP,0
44,1171,Hard,Greedy,1
44,1079,Medium,Sorting,0
44,1150,Medium,Math,1
44,1040,Easy,Sorting,1
44,1145,Medium,Math,0
44,1186,Easy,Trees,1
44,1094,Medium,Arrays,0
44,1081,Easy,Arrays,0
44,1110,Easy,Sorting,1
44,1044,Medium,Trees,1
44,1002,Medium,Greedy,1
44,1151,Easy,Sorting,1
44,1064,Easy,DP,1
44,1193,Easy,Math,1
44,1112,Easy,Arrays,1
44,1071,Easy,Sorting,1
44,1093,Easy,Trees,0
45,1117,Easy,Graphs,1
45,1012,Medium,Strings,1
45,1011,Hard,DP,0
45,1167,Hard,Trees,0
45,1083,Medium,Arrays,1
45,1027,Medium,Strings,1
45,1181,Easy,Math,1
45,1134,Easy,Sorting,0
45,1163,Hard,Greedy,0
45,1071,Easy,Sorting,1
45,1190,Medium,Graphs,0
45,1068,Hard,Math,0
45,1149,Easy,DP,0
45,1140,Easy,Graphs,0
45,1146,Hard,Arrays,1
45,1045,Hard,Trees,0
45,1097,Hard,Graphs,0
45,1168,Hard,Greedy,0
45,1184,Medium,Graphs,1
45,1094,Medium,Arrays,1
45,1151,Easy,Sorting,1
45,1183,Easy,Strings,1
45,1020,Easy,Math,1
45,1133,Hard,Strings,1
45,1065,Medium,Arrays,1
45,1182,Easy,Trees,0
45,1058,Easy,Arrays,1
45,1177,Easy,Trees,1
45,1104,Hard,Greedy,1
45,1091,Hard,Greedy,1
45,1089,Medium,Sorting,1
45,1125,Medium,Strings,0
45,1124,Hard,Greedy,1
45,1155,Medium,Strings,0
45,1002,Medium,Greedy,1
45,1129,Easy,Graphs,1
45,1036,Easy,Arrays,1
45,1113,Medium,Arrays,1
45,1043,Easy,Math,1
45,1059,Hard,Math,0
45,1178,Medium,Strings,0
45,1132,Hard,Graphs,0
45,1072,Hard,DP,0
45,1055,Medium,Math,0
45,1039,Hard,Strings,0
45,1048,Hard,Graphs,1
45,1041,Easy,Sorting,1
45,1093,Easy,Trees,1
45,1031,Medium,DP,0
45,1161,Easy,Trees,0
45,1107,Hard,DP,0
45,1085,Easy,Arrays,1
45,1030,Medium,Graphs,0
45,1179,Hard,Graphs,0
45,1123,Medium,Strings,0
45,1186,Easy,Trees,1
45,1054,Medium,Graphs,1
45,1042,Easy,DP,1
45,1106,Medium,Trees,1
45,1006,Easy,Greedy,0
45,1063,Hard,Greedy,0
45,1199,Easy,Greedy,0
45,1033,Easy,Trees,1
45,1143,Medium,Greedy,1
45,1035,Medium,Arrays,0
45,1159,Hard,Greedy,0
45,1198,Medium,Arrays,0
45,1038,Easy,Greedy,1
45,1015,Easy,Trees,1
45,1162,Hard,DP,0
45,1067,Easy,Strings,1
45,1047,Medium,Graphs,1
45,1172,Easy,Sorting,1
45,1077,Medium,Trees,1
45,1169,Easy,Graphs,1
46,1145,Medium,Math,0
46,1094,Medium,Arrays,1
46,1157,Medium,Arrays,0
46,1071,Easy,Sorting,0
46,1175,Easy,Math,1
46,1102,Medium,Graphs,1
46,1194,Medium,Greedy,1
46,1053,Medium,Arrays,0
46,1106,Medium,Trees,1
46,1142,Easy,Greedy,1
46,1143,Medium,Greedy,1
46,1124,Hard,Greedy,0
46,1046,Easy,DP,0
46,1095,Medium,Graphs,0
46,1144,Medium,Math,0
46,1190,Medium,Graphs,0
46,1189,Hard,Strings,0
46,1065,Medium,Arrays,1
46,1079,Medium,Sorting,0
46,1148,Hard,Arrays,0
46,1089,Medium,Sorting,0
46,1195,Medium,Trees,1
46,1036,Easy,Arrays,1
46,1169,Easy,Graphs,1
46,1031,Medium,DP,1
46,1059,Hard,Math,0
46,1115,Easy,Sorting,1
46,1042,Easy,DP,1
46,1026,Easy,Sorting,1
46,1055,Medium,Math,1
46,1131,Medium,DP,0
46,1103,Easy,Arrays,1
46,1087,Medium,Math,0
46,1141,Medium,DP,0
46,1158,Easy,Arrays,1
46,1014,Hard,Strings,0
46,1173,Easy,Greedy,1
46,1100,Medium,Math,0
46,1002,Medium,Greedy,1
46,1024,Hard,Graphs,0
46,1038,Easy,Greedy,0
46,1121,Medium,Arrays,0
46,1154,Easy,DP,0
46,1112,Easy,Arrays,0
46,1023,Easy,Greedy,1
46,1017,Medium,Arrays,1
46,1068,Hard,Math,0
46,1057,Easy,Trees,0
46,1187,Easy,Greedy,1
46,1021,Hard,Strings,0
46,1010,Hard,Arrays,0
46,1099,Medium,DP,1
46,1177,Easy,Trees,1
46,1134,Easy,Sorting,1
46,1074,Hard,DP,0
46,1015,Easy,Trees,1
46,1045,Hard,Trees,0
46,1127,Easy,Math,1
46,1113,Medium,Arrays,0
46,1003,Easy,Graphs,1
46,1052,Easy,Sorting,1
46,1133,Hard,Strings,1
46,1146,Hard,Arrays,0
46,1050,Hard,Trees,1
46,1009,Easy,Math,1
46,1170,Easy,Arrays,1
46,1139,Hard,DP,0
46,1060,Hard,DP,0
46,1044,Medium,Trees,1
47,1189,Hard,Strings,0
47,1062,Hard,Math,1
47,1068,Hard,Math,0
47,1053,Medium,Arrays,1
47,1059,Hard,Math,1
47,1052,Easy,Sorting,1
47,1064,Easy,DP,1
47,1159,Hard,Greedy,1
47,1092,Easy,Trees,1
47,1040,Easy,Sorting,1
47,1028,Easy,Strings,1
47,1031,Medium,DP,1
47,1021,Hard,Strings,1
47,1174,Easy,Greedy,0
47,1170,Easy,Arrays,1
47,1127,Easy,Math,1
47,1158,Easy,Arrays,1
47,1002,Medium,Greedy,1
47,1139,Hard,DP,0
47,1011,Hard,DP,1
47,1124,Hard,Greedy,0
47,1096,Easy,Strings,1
47,1193,Easy,Math,1
47,1081,Easy,Arrays,0
47,1185,Easy,Greedy,1
47,1148,Hard,Arrays,0
47,1071,Easy,Sorting,1
47,1126,Easy,Trees,1
47,1047,Medium,Graphs,1
47,1131,Medium,DP,0
47,1072,Hard,DP,1
47,1102,Medium,Graphs,0
47,1057,Easy,Trees,1
47,1175,Easy,Math,1
47,1033,Easy,Trees,1
47,1014,Hard,Strings,0
47,1135,Hard,Math,1
47,1109,Easy,Sorting,0
47,1123,Medium,Strings,0
47,1182,Easy,Trees,1
47,1009,Easy,Math,1
47,1129,Easy,Graphs,1
47,1089,Medium,Sorting,1
47,1101,Medium,Graphs,0
47,1045,Hard,Trees,1
48,1016,Easy,Strings,0
48,1056,Hard,Strings,0
48,1066,Medium,Sorting,1
48,1122,Medium,Trees,0
48,1162,Hard,DP,1
48,1025,Hard,Graphs,1
48,1116,Medium,DP,0
48,1191,Medium,Math,1
48,1086,Hard,Graphs,0
48,1067,Easy,Strings,1
48,1093,Easy,Trees,0
48,1190,Medium,Graphs,1
48,1144,Medium,Math,1
48,1143,Medium,Greedy,1
48,1198,Medium,Arrays,1
48,1089,Medium,Sorting,1
48,1006,Easy,Greedy,1
48,1106,Medium,Trees,0
48,1032,Medium,Greedy,1
48,1090,Easy,Sorting,1
48,1174,Easy,Greedy,0
48,1156,Medium,DP,1
48,1051,Medium,Trees,0
48,1148,Hard,Arrays,0
48,1177,Easy,Trees,1
48,1167,Hard,Trees,0
48,1175,Easy,Math,1
48,1138,Hard,Graphs,0
48,1045,Hard,Trees,0
48,1073,Easy,Sorting,0
48,1091,Hard,Greedy,0
48,1084,Easy,Arrays,1
48,1131,Medium,DP,1
48,1125,Medium,Strings,1
48,1115,Easy,Sorting,1
49,1007,Easy,Arrays,1
49,1198,Medium,Arrays,1
49,1102,Medium,Graphs,1
49,1135,Hard,Math,1
49,1196,Medium,DP,0
49,1022,Medium,Graphs,0
49,1027,Medium,Strings,1
49,1068,Hard,Math,0
49,1159,Hard,Greedy,0
49,1040,Easy,Sorting,1
49,1168,Hard,Greedy,1
49,1100,Medium,Math,0
49,1080,Easy,Greedy,1
49,1059,Hard,Math,0
49,1064,Easy,DP,1
49,1189,Hard,Strings,0
49,1073,Easy,Sorting,1
49,1114,Medium,Arrays,1
49,1161,Easy,Trees,1
49,1033,Easy,Trees,1
49,1034,Easy,Greedy,1
50,1023,Easy,Greedy,1
50,1114,Medium,Arrays,0
50,1079,Medium,Sorting,0
50,1094,Medium,Arrays,0
50,1106,Medium,Trees,1
50,1067,Easy,Strings,1
50,1040,Easy,Sorting,0
50,1078,Hard,Strings,0
50,1003,Easy,Graphs,0
50,1001,Medium,Arrays,1
50,1134,Easy,Sorting,1
50,1035,Medium,Arrays,0
50,1089,Medium,Sorting,0
50,1074,Hard,DP,1
50,1121,Medium,Arrays,0
50,1137,Medium,Math,1
50,1192,Medium,Trees,1
50,1177,Easy,Trees,1
50,1126,Easy,Trees,1
50,1123,Medium,Strings,1
50,1077,Medium,Trees,1
50,1184,Medium,Graphs,1
50,1111,Easy,Math,1
50,1075,Easy,Trees,1
50,1153,Medium,Graphs,1
50,1060,Hard,DP,1
50,1002,Medium,Greedy,1
50,1141,Medium,DP,1
50,1096,Easy,Strings,1
50,1049,Easy,DP,0
50,1196,Medium,DP,0
50,1144,Medium,Math,1
50,1112,Easy,Arrays,1
50,1102,Medium,Graphs,1
50,1064,Easy,DP,0
50,1042,Easy,DP,0
50,1100,Medium,Math,1
50,1097,Hard,Graphs,0
50,1057,Easy,Trees,1
50,1068,Hard,Math,0
50,1021,Hard,Strings,1
50,1109,Easy,Sorting,0
50,1062,Hard,Math,0
50,1133,Hard,Strings,0
